model,seed,run,stratum,frame_id,scene_id,tier,cell,cell_idx,sector,band,score,cell_int_px,n_px,unseen,lum_ratio,line_frac,fam_decorative,fam_terrain,fam_lighting,fam_surrogate,fam_boundary,bnd_band,bnd_sector,bnd_corner,surrogate_weak,light_50,light_70,prior_saturated,n_families,families,method
rgb,44,rgb_s44,OFF,off/sceneN3/L5__s20260819__0006.png,sceneN3,off,D3b,18,D,3b,0.68766,0,2261,0,0.9016,0.0009,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/sceneN3/L5__s20260819__0007.png,sceneN3,off,C3b,17,C,3b,0.617676,0,1088,0,0.9606,0.0018,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0000.png,sceneN3,off,B2,6,B,2,0.570305,0,6038,0,0.9841,0.0795,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0000.png,sceneN3,off,C2,7,C,2,0.696402,0,5595,0,0.9786,0.077,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0000.png,sceneN3,off,D2,8,D,2,0.576442,0,6054,0,0.9539,0.1397,1,0,0,1,0,0,0,0,0,0,0,0,2,장식형|대리선형,heuristic+manual
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0000.png,sceneN3,off,C3a,12,C,3a,0.569584,0,1538,0,0.9207,0.0273,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0001.png,sceneN3,off,C3a,12,C,3a,0.687052,0,2126,0,0.8747,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0001.png,sceneN3,off,D3a,13,D,3a,0.949629,0,2312,0,0.8658,0.0229,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0001.png,sceneN3,off,C3b,17,C,3b,0.965292,0,1247,0,0.8545,0.0,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0001.png,sceneN3,off,D3b,18,D,3b,0.882679,0,1399,0,0.8083,0.0057,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0002.png,sceneN3,off,B3a,11,B,3a,0.577804,0,3106,0,1.0195,0.0184,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0002.png,sceneN3,off,C3a,12,C,3a,0.922041,0,2887,0,1.0202,0.0139,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0002.png,sceneN3,off,D3a,13,D,3a,0.963176,0,3101,0,1.015,0.0193,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0002.png,sceneN3,off,B3b,16,B,3b,0.744667,0,1845,0,0.9906,0.0136,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0002.png,sceneN3,off,C3b,17,C,3b,0.981096,0,1699,0,0.9972,0.0,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0002.png,sceneN3,off,D3b,18,D,3b,0.803452,0,3020,0,0.9558,0.0682,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0005.png,sceneN3,off,B3b,16,B,3b,0.650898,0,1862,0,0.9987,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0005.png,sceneN3,off,C3b,17,C,3b,0.648949,0,3592,0,0.7565,0.0487,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0006.png,sceneN3,off,D3a,13,D,3a,0.822137,0,3898,0,0.9851,0.0121,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0006.png,sceneN3,off,C3b,17,C,3b,0.973583,0,2081,0,0.9696,0.0,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0006.png,sceneN3,off,D3b,18,D,3b,0.922232,0,2261,0,0.9368,0.0075,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0007.png,sceneN3,off,D3a,13,D,3a,0.734769,0,2078,0,1.0047,0.0005,1,0,0,0,0,0,0,0,0,0,0,0,1,장식형,manual
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0007.png,sceneN3,off,C3b,17,C,3b,0.825522,0,1088,0,0.9772,0.0028,0,1,0,0,1,1,0,0,0,0,0,1,2,지형통계형|경계칸형,heuristic+mechanical
rgb,44,rgb_s44,OFF,off/sceneN3/L7__s20260819__0007.png,sceneN3,off,D3b,18,D,3b,0.713768,0,1143,0,0.9832,0.0157,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0000.png::boost_h,scene15,off,B3b,16,B,3b,0.77895,0,1693,0,0.965,0.0496,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0000.png::boost_h,scene15,off,C3b,17,C,3b,0.565475,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0001.png::boost_h,scene15,off,D3a,13,D,3a,0.627799,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0001.png::boost_h,scene15,off,C3b,17,C,3b,0.677881,0,1661,0,1.0701,0.0987,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0002.png::boost_h,scene15,off,B3b,16,B,3b,0.650997,0,1190,0,0.711,0.0059,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0002.png::boost_h,scene15,off,C3b,17,C,3b,0.621779,0,1033,0,0.4174,0.0503,0,0,1,0,1,1,0,0,0,1,1,0,2,조명형|경계칸형,heuristic+mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0005.png::boost_h,scene15,off,A2,5,A,2,0.588641,0,14357,0,2.3996,0.0189,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0005.png::boost_h,scene15,off,D3a,13,D,3a,0.602879,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0005.png::boost_h,scene15,off,C3b,17,C,3b,0.515931,0,2681,0,1.6086,0.0548,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0006.png::boost_h,scene15,off,B3b,16,B,3b,0.900647,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0006.png::boost_h,scene15,off,C3b,17,C,3b,0.646283,0,1420,0,0.4838,0.0232,0,0,1,0,1,1,0,0,0,1,1,0,2,조명형|경계칸형,heuristic+mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0007.png::boost_h,scene15,off,B3b,16,B,3b,0.670564,0,5112,0,2.3691,0.0274,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0007.png::boost_h,scene15,off,C3b,17,C,3b,0.643364,0,3644,0,2.3961,0.0211,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0000.png::boost_h,scene15,off,B3b,16,B,3b,0.504888,0,1693,0,0.6777,0.0413,0,0,0,0,1,1,0,0,0,0,1,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0001.png::boost_h,scene15,off,C3b,17,C,3b,0.679163,0,1661,0,1.2615,0.1228,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0001.png::boost_h,scene15,off,D3b,18,D,3b,0.533998,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0002.png::boost_h,scene15,off,C3b,17,C,3b,0.665478,0,1033,0,0.8049,0.0455,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0002.png::boost_h,scene15,off,D3b,18,D,3b,0.704575,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0005.png::boost_h,scene15,off,A2,5,A,2,0.519256,0,14357,0,1.6194,0.0022,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0005.png::boost_h,scene15,off,B2,6,B,2,0.513792,0,3519,0,1.2113,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0005.png::boost_h,scene15,off,B3a,11,B,3a,0.542993,0,2185,0,0.8124,0.0783,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0006.png::boost_h,scene15,off,D3a,13,D,3a,0.591991,0,7478,0,1.084,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0006.png::boost_h,scene15,off,B3b,16,B,3b,0.682801,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0006.png::boost_h,scene15,off,C3b,17,C,3b,0.685571,0,1420,0,1.2035,0.0331,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0006.png::boost_h,scene15,off,D3b,18,D,3b,0.671789,0,1052,0,0.7976,0.039,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0007.png::boost_h,scene15,off,B3b,16,B,3b,0.515524,0,5112,0,1.5428,0.025,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0001.png::boost_h,scene15,off,C3b,17,C,3b,0.891289,0,1661,0,1.2037,0.1258,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0001.png::boost_h,scene15,off,D3b,18,D,3b,0.685232,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0002.png::boost_h,scene15,off,C3b,17,C,3b,0.711387,0,1033,0,0.6792,0.0716,0,0,0,0,1,1,0,0,0,0,1,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0002.png::boost_h,scene15,off,D3b,18,D,3b,0.733801,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0003.png::boost_h,scene15,off,B3b,16,B,3b,0.561467,0,804,0,0.6534,0.0012,0,0,0,0,1,1,0,0,0,0,1,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0004.png::boost_h,scene15,off,C3b,17,C,3b,0.604631,0,2209,0,0.9531,0.0122,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0005.png::boost_h,scene15,off,A2,5,A,2,0.52218,0,14357,0,1.6215,0.0033,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0005.png::boost_h,scene15,off,B2,6,B,2,0.506793,0,3519,0,1.0555,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0006.png::boost_h,scene15,off,D3a,13,D,3a,0.564538,0,7478,0,0.8464,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0006.png::boost_h,scene15,off,B3b,16,B,3b,0.682244,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0006.png::boost_h,scene15,off,C3b,17,C,3b,0.659009,0,1420,0,1.0224,0.0268,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene05/L5__s20260820__0001.png::boost_e,scene05,off,A3b,15,A,3b,0.589926,0,2622,0,0.6198,0.0416,0,0,0,0,1,1,1,1,0,0,1,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene05/L5__s20260820__0001.png::boost_e,scene05,off,B3b,16,B,3b,0.784411,0,2824,0,0.7029,0.0492,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene05/L5__s20260820__0001.png::boost_e,scene05,off,C3b,17,C,3b,0.605113,0,2613,0,1.125,0.0742,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene05/L7__s20260820__0001.png::boost_e,scene05,off,B3b,16,B,3b,0.56188,0,2824,0,1.1699,0.0588,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene14/L0__s20260820__0003.png::boost_e,scene14,off,A3a,10,A,3a,0.761055,0,6334,0,1.0196,0.0549,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene14/L7__s20260820__0003.png::boost_e,scene14,off,A3a,10,A,3a,0.548852,0,6334,0,1.0041,0.0624,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0000.png::boost_e,scene15,off,B3b,16,B,3b,0.625492,0,1743,0,0.972,0.0465,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0001.png::boost_e,scene15,off,C3a,12,C,3a,0.544287,0,3774,0,0.8216,0.0111,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0001.png::boost_e,scene15,off,D3a,13,D,3a,0.720234,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0001.png::boost_e,scene15,off,B3b,16,B,3b,0.874377,0,7393,0,3.5009,0.0303,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0001.png::boost_e,scene15,off,C3b,17,C,3b,0.875328,0,1760,0,1.0851,0.0892,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0001.png::boost_e,scene15,off,D3b,18,D,3b,0.577686,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0002.png::boost_e,scene15,off,B3b,16,B,3b,0.571786,0,1233,0,0.8398,0.0057,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0004.png::boost_e,scene15,off,C3b,17,C,3b,0.520933,0,2530,0,0.988,0.036,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0004.png::boost_e,scene15,off,D3b,18,D,3b,0.545314,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0005.png::boost_e,scene15,off,A2,5,A,2,0.614104,0,14814,0,2.4081,0.0219,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0005.png::boost_e,scene15,off,B2,6,B,2,0.555092,0,3751,0,3.2955,0.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0005.png::boost_e,scene15,off,C2,7,C,2,0.527636,0,9946,0,0.8331,0.0274,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0005.png::boost_e,scene15,off,D2,8,D,2,0.511971,0,3160,0,0.9302,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0005.png::boost_e,scene15,off,D3a,13,D,3a,0.538579,0,0,1,,,0,1,0,0,0,0,0,0,0,0,0,0,1,지형통계형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0006.png::boost_e,scene15,off,B3b,16,B,3b,0.902553,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0006.png::boost_e,scene15,off,C3b,17,C,3b,0.621857,0,1458,0,0.5611,0.0199,0,0,1,0,1,1,0,0,0,0,1,0,2,조명형|경계칸형,heuristic+mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0007.png::boost_e,scene15,off,B3b,16,B,3b,0.560418,0,5656,0,3.2551,0.023,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L0__s20260820__0007.png::boost_e,scene15,off,C3b,17,C,3b,0.569828,0,4060,0,3.2884,0.018,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0001.png::boost_e,scene15,off,B3b,16,B,3b,0.853926,0,7393,0,1.5087,0.0304,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0001.png::boost_e,scene15,off,C3b,17,C,3b,0.922073,0,1760,0,1.2673,0.1097,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0001.png::boost_e,scene15,off,D3b,18,D,3b,0.820287,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0002.png::boost_e,scene15,off,C3b,17,C,3b,0.597133,0,1119,0,0.8428,0.0492,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0002.png::boost_e,scene15,off,D3b,18,D,3b,0.594499,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0003.png::boost_e,scene15,off,C3b,17,C,3b,0.520383,0,1015,0,0.6526,0.0177,0,0,0,0,1,1,0,0,0,0,1,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0004.png::boost_e,scene15,off,C3b,17,C,3b,0.587606,0,2530,0,1.0506,0.0364,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0004.png::boost_e,scene15,off,D3b,18,D,3b,0.60161,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0005.png::boost_e,scene15,off,A2,5,A,2,0.581508,0,14814,0,1.6386,0.0031,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0005.png::boost_e,scene15,off,B2,6,B,2,0.589561,0,3751,0,1.2385,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0005.png::boost_e,scene15,off,C2,7,C,2,0.510126,0,9946,0,0.7798,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0005.png::boost_e,scene15,off,D2,8,D,2,0.517499,0,3160,0,0.8126,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0006.png::boost_e,scene15,off,B3b,16,B,3b,0.671464,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0006.png::boost_e,scene15,off,C3b,17,C,3b,0.728748,0,1458,0,1.2109,0.0316,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L4__s20260820__0006.png::boost_e,scene15,off,D3b,18,D,3b,0.639846,0,1100,0,0.798,0.0336,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0001.png::boost_e,scene15,off,B3b,16,B,3b,0.829405,0,7393,0,1.3934,0.0352,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0001.png::boost_e,scene15,off,C3b,17,C,3b,0.953352,0,1760,0,1.2053,0.1119,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0001.png::boost_e,scene15,off,D3b,18,D,3b,0.82531,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0002.png::boost_e,scene15,off,C3b,17,C,3b,0.666389,0,1119,0,0.6967,0.0599,0,0,0,0,1,1,0,0,0,0,1,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0002.png::boost_e,scene15,off,D3b,18,D,3b,0.611577,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0004.png::boost_e,scene15,off,C3b,17,C,3b,0.657994,0,2530,0,0.97,0.0292,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0004.png::boost_e,scene15,off,D3b,18,D,3b,0.599953,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0005.png::boost_e,scene15,off,A2,5,A,2,0.549573,0,14814,0,1.6346,0.0038,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0005.png::boost_e,scene15,off,B2,6,B,2,0.535265,0,3751,0,1.0677,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0005.png::boost_e,scene15,off,C2,7,C,2,0.536176,0,9946,0,0.8343,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0005.png::boost_e,scene15,off,D2,8,D,2,0.503052,0,3160,0,0.8485,0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0006.png::boost_e,scene15,off,A2,5,A,2,0.529397,0,4576,0,0.9787,0.0129,0,0,0,0,1,0,1,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0006.png::boost_e,scene15,off,D3a,13,D,3a,0.644079,0,7787,0,0.8697,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,,unclassified
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0006.png::boost_e,scene15,off,B3b,16,B,3b,0.746043,0,0,1,,,0,1,0,0,1,1,0,0,0,0,0,0,2,지형통계형|경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0006.png::boost_e,scene15,off,C3b,17,C,3b,0.66975,0,1458,0,1.0377,0.024,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene15/L7__s20260820__0006.png::boost_e,scene15,off,D3b,18,D,3b,0.572227,0,1100,0,0.5942,0.04,0,0,1,0,1,1,0,0,0,0,1,0,2,조명형|경계칸형,heuristic+mechanical
rgb,44,rgb_s44,OFF,off/scene05/L0__s20260821__0002.png::boost_e2,scene05,off,A3b,15,A,3b,0.501501,0,705,0,1.252,0.1277,0,0,0,0,1,1,1,1,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene05/L0__s20260821__0007.png::boost_e2,scene05,off,A3b,15,A,3b,0.887949,0,1336,0,0.9914,0.0516,0,0,0,0,1,1,1,1,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene05/L0__s20260821__0007.png::boost_e2,scene05,off,B3b,16,B,3b,0.885139,0,1075,0,0.9962,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
rgb,44,rgb_s44,OFF,off/scene05/L0__s20260821__0007.png::boost_e2,scene05,off,C3b,17,C,3b,0.553798,0,1016,0,1.0006,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,경계칸형,mechanical
