frame_id,scene_id,toggle_state,tier,cell,cell_idx,n_px,n_px_ground,frame_lum_median,frame_lum_median_all,lum_mean,lum_median,lum_p10,lum_std,line_frac,grad_p90,lum_median_ground,line_frac_ground
off/scene15/L0__s20260820__0007.png::boost_h,scene15,off,off,C3b,17,3644,335,189.54400634765625,88.70800018310547,164.6051,212.551,51.381,70.8242,0.0211,387.9388,82.305,0.0149
off/scene15/L0__s20260820__0007.png::boost_h,scene15,off,off,D3b,18,0,0,189.54400634765625,88.70800018310547,,,,,,,,
off/scene15/L0__s20260820__0007.png::boost_h,scene15,off,off,E3b,19,0,0,189.54400634765625,88.70800018310547,,,,,,,,
off/scene15/L4__s20260819__0000.png,scene15,off,off,A1,0,16181,11823,87.10250091552734,82.71600341796875,115.0443,110.078,90.822,23.5023,0.0231,74.2551,106.299,0.0277
off/scene15/L4__s20260819__0000.png,scene15,off,off,B1,1,8493,8493,87.10250091552734,82.71600341796875,103.955,105.901,92.8666,14.8295,0.0106,76.8147,105.901,0.0106
off/scene15/L4__s20260819__0000.png,scene15,off,off,C1,2,8248,8248,87.10250091552734,82.71600341796875,100.5674,100.043,88.271,9.8831,0.0175,62.5358,100.043,0.0175
off/scene15/L4__s20260819__0000.png,scene15,off,off,D1,3,8399,8399,87.10250091552734,82.71600341796875,87.1004,86.559,75.716,9.1932,0.0207,53.8642,86.559,0.0207
off/scene15/L4__s20260819__0000.png,scene15,off,off,E1,4,15227,11396,87.10250091552734,82.71600341796875,67.361,64.858,52.495,12.5979,0.0168,48.634,71.417,0.0213
off/scene15/L4__s20260819__0000.png,scene15,off,off,A2,5,11811,4451,87.10250091552734,82.71600341796875,95.0922,93.42,79.936,13.0926,0.0111,45.803,86.42,0.0254
off/scene15/L4__s20260819__0000.png,scene15,off,off,B2,6,10007,5546,87.10250091552734,82.71600341796875,79.562,81.235,60.68,16.9256,0.0084,29.9294,91.043,0.0142
off/scene15/L4__s20260819__0000.png,scene15,off,off,C2,7,4279,4279,87.10250091552734,82.71600341796875,82.6466,82.901,66.716,11.9455,0.0,28.7296,82.901,0.0
off/scene15/L4__s20260819__0000.png,scene15,off,off,D2,8,14810,6252,87.10250091552734,82.71600341796875,50.6809,49.31,39.125,13.4823,0.0087,24.0537,48.716,0.0205
off/scene15/L4__s20260819__0000.png,scene15,off,off,E2,9,12545,4578,87.10250091552734,82.71600341796875,53.6984,53.495,46.31,5.8655,0.0007,28.4213,49.424,0.0017
off/scene15/L4__s20260819__0000.png,scene15,off,off,A3a,10,0,0,87.10250091552734,82.71600341796875,,,,,,,,
off/scene15/L4__s20260819__0000.png,scene15,off,off,B3a,11,2648,961,87.10250091552734,82.71600341796875,56.7248,55.495,46.196,13.1767,0.0196,41.4704,69.744,0.0531
off/scene15/L4__s20260819__0000.png,scene15,off,off,C3a,12,2724,1419,87.10250091552734,82.71600341796875,43.1168,36.826,29.826,15.3324,0.054,47.0349,54.716,0.1015
off/scene15/L4__s20260819__0000.png,scene15,off,off,D3a,13,1366,271,87.10250091552734,82.71600341796875,31.3592,35.826,9.911,11.4728,0.0212,43.652,32.239,0.0074
off/scene15/L4__s20260819__0000.png,scene15,off,off,E3a,14,0,0,87.10250091552734,82.71600341796875,,,,,,,,
off/scene15/L4__s20260819__0000.png,scene15,off,off,A3b,15,0,0,87.10250091552734,82.71600341796875,,,,,,,,
off/scene15/L4__s20260819__0000.png,scene15,off,off,B3b,16,3379,408,87.10250091552734,82.71600341796875,104.551,117.595,55.082,30.032,0.0071,160.6675,72.157,0.0539
off/scene15/L4__s20260819__0000.png,scene15,off,off,C3b,17,4280,716,87.10250091552734,82.71600341796875,80.0723,87.605,30.011,33.4759,0.0393,125.7042,55.086,0.1494
off/scene15/L4__s20260819__0000.png,scene15,off,off,D3b,18,11,0,87.10250091552734,82.71600341796875,51.9741,56.559,23.175,20.758,0.0,176.4877,,
